document_id,class,text,producer,creator,filename,folder_name,pages,file_size,page_rot,page_size_x,page_size_y,word_count,copyright_symbol,images,entropy
caac88062cc499644732f2d1b9b17bda,1,0.5,0.5,0.5,0.5,0.5,38,703.498,False,595,842,4728.3157894737,False,0,1.5700939619
4183bd9fdf0ab5012753a5e7e406d2cf,1,0.5,0,0.5,0.5,0.5,12,346.776,False,595,794,5567.25,False,0,1.8210427734
4f7f5eaa715d22281cf4553d664c1fb6,1,1,1,1,0.5,0.5,29,2105.099,False,595.276,793.701,7934.7931034483,False,0,1.8689240764
81c7f438a9ba6f0fe0565144ddf6a9e8,1,1,0,0,0.5,0.5,37,797.681,False,595.32,841.92,3647.4594594595,False,0,1.1719514852
e65752213cebcb6e151a815ed21512f3,1,0.5,0.5,0,0.5,0.5,15,534.255,False,595,842,2770,False,0,1.4211804058
5253f922122e5651648160a894572270,1,1,0.5,0.5,0.5,0.5,48,552.219,False,612,792,3310.75,False,0,0.9258093038
650bce0589c6b7724eaea045688fc881,1,1,0,0,0.5,0.5,37,797.681,False,595.32,841.92,3647.4594594595,False,0,1.1719514852
bfddd2c1795a13e0e2a5c7e3d2b5a9c4,1,1,0,0,0.5,0.5,15,539.299,False,595.62,841.68,3854.3333333333,True,0,1.4309217374
41970c902746462c14431f1e00eb36f9,1,1,0,0.5,0.5,0.5,44,957.008,False,595,842,3374.9318181818,False,0,1.1617038303
836b4d8088aa85fc1a6ab4ef0f5f461a,1,0,0.5,1,0.5,0.5,44,4512.394,False,473.386,680.315,406543.340909091,False,0,4.49078587
d24fd068e9ceba00b3dfd61601b23246,0,0.5,0,0,0.5,0.5,123,1440.421,False,595,842,2774.2276422764,False,0,0.6097839949
beacb9e6f80790393360db7a75c7ded6,1,1,0,0,0.5,0.5,35,393.605,False,612,792,2647.8285714286,False,0,1.2233084961
4d887a7ba0963dd54d4f85b8aa694788,0,0.5,0,0,0.5,0.5,123,1440.421,False,595,842,2774.2276422764,False,0,0.6097839949
bbfd5ccd8a8a6aedd7bbf37efa25f2d5,1,0.5,0.5,0.5,0.5,0.5,14,1774.888,False,595.2,841.68,0,False,1,1.7416664502
831ae2b46823604165bb8a9bbcb53a1b,0,0,0,0,0.5,0.5,1,118.11,False,595.32,841.92,5138,False,0,1.3183773039
5ff6d40b1dc0dde4c51a8436bc57aa20,1,0.5,0,0,0.5,0.5,123,1440.421,False,595,842,2774.2276422764,False,0,0.6097839949
d0a05205de9460a9290caec3f2b090ca,1,1,0.5,0.5,0.5,0.5,13,103.86,False,612,792,2707,False,0,0.8043588553
b75e56e102aaf8d9dd55dac5fc86a204,1,1,0.5,1,0.5,0.5,26,1370.364,False,612,792,3077.9615384615,True,0,2.7951701694
353618076a78e6d84e3b16607693cade,1,0.5,0.5,1,0.5,0.5,24,1287.411,False,612,792,3496.625,True,0,1.9180966151
c4249eb56f6f259387a47a0a99b2df54,1,0.5,0.5,0.5,0.5,0.5,26,678.117,False,612,792,2414.9230769231,False,0,0.9750513468
434a02da4dcaeebd57ce5b4da77ff8ae,1,1,0.5,0.5,0.5,0.5,50,184.48,False,612,792,4577.82,False,0,0.7136237598
e56f5d28a94c3ce247534376d8978bd8,1,0.5,0.5,0.5,0.5,0.5,36,1187.188,False,297.638,595.275,1875.1666666667,False,0,2.8783730266
a8142add70a5972faebd873227399911,1,0.5,0.5,0.5,0.5,0.5,1,13.413,False,595,842,2529,False,0,1.1129791569
6cf07765fb645e25974cb9c0ef35256a,0,0,0,0,0.5,0.5,17,361.87,False,720,540,486.1764705882,False,0,1.9088223832
3fa8515eb6fb42bde9ac901dcc213218,0,0.5,0,0,0.5,0,3,111.047,False,841.8,595.4,2876,False,0,0.9504955977
75a4a7c9533360117f9cd06e95778a67,0,0.5,0,0,0.5,0,2,96.496,False,612,792,2022.5,False,0,0.8614965471
27f89573e3b4b580e2a50c2ea0318c81,0,0.5,0.5,0.5,0.5,0,24,2715.983,False,595.22,842,1166.6666666667,True,0,1.1556211172
c2695b65ed1b59b69ceb7c060631ea36,0,0,0,0,0.5,0.5,44,6197.703,False,720,540,684.7727272727,True,0,3.4071916317
ce04932c385afa5590825d6ec7521687,0,0,0,0,0.5,0.5,2,20.316,False,595,842,3095.5,False,0,0.846701804
801f3c29eef1891298a2d041692dfc39,1,0.5,0,1,0.5,0.5,5,3806.09,False,595,841,0,False,1,6.4712762035
51f26b75f4c95307abfb9ab324087512,0,0.5,0.5,0,0.5,0.5,39,3168.292,False,720,540,532.3076923077,True,0,2.6080301673
97df335dabdfd689f219f6e99dbbbc92,0,0,0,0,0.5,0.5,18,627.218,False,534.96,782.04,995.8333333333,False,0,1.3344522323
d3f9b8b0c89e73f3af3b88e2cb15c320,1,0.5,1,1,0.5,0.5,1,121.129,True,841,1190,0,False,1,2.7725228379
47113146e8b5c55183cd438489a0d9e0,1,0.5,1,1,0.5,0.5,1,149.708,True,841,1190,0,False,1,3.2842598401
78a51833b692cc3329ae2e5ddda234d8,1,0.5,1,1,0.5,0.5,1,178.166,True,841,1190,0,False,1,3.1806855631
5229fa77b97eefd5653c7939c4affd4a,0,0,0,0,0,0.5,1,285.029,False,841.92,595.2,2809,False,0,0.7678487562
691efdc54f0da15ed55ea2b8e6066c88,0,0,0,0,0,0.5,5,568.353,False,595,842,1246.8,False,0,1.206157763
ea60a6a6032e5502f8cfe1f47948d074,0,0.5,0,0.5,0.5,0.5,2,25.353,False,595,842,1731,False,0,0.8208573859
6d5e4b54df43b78d458c8ceb3f440f05,1,0,1,1,1,0.5,14,16827.645,False,844.32,596.399,7649.5714285714,False,0,2.8021146673
fc8278775cf12fdf84e88493f8efc645,1,0.5,0,0,0.5,0.5,34,1225.184,False,720,540,315.8823529412,False,0.1176470588,2.9560857627
9f1588f5a96744e37b3274d5e99f48fd,1,0.5,0.5,0.5,0.5,0.5,1,573.617,False,615,830,0,False,1,2.853499655
b6251eb792f24335a8d81b2103d3cfb0,0,0,0,0,0.5,0.5,2,109.919,False,362.835,272.126,245,False,0,1.6420775205
1c2c1e3c6ffca3700eab79f5933e1054,1,0.5,0,0.5,0.5,0.5,7,6387.243,False,595.45,841.7,1048.7142857143,False,0.8571428571,1.5632349527
bd8fbbe8d4ce3ff3a2e2ff7d113f4c1b,1,0.5,0.5,0.5,0.5,1,22,1197.96,False,612,792,2803.7272727273,True,0,1.0613522104
8a574fd79b857ed0aa2f053b4f0a2bd4,1,1,0.5,1,0.5,1,13,2163.094,False,595.276,782.362,9088.0769230769,True,0,2.5541402639
0156a72c496104dbd489d1d33d40b4d5,0,0.5,0.5,0,0.5,0.5,2,85.128,False,595,842,1342.5,False,0,0.5773466247
a2e1849bd877cd23c254ff5b086f336d,0,0,0,0,0,0.5,7,49.026,False,595,842,2790.1428571429,False,0,1.3309669305
c4e9a179918a876fbb16d1fb28ec2155,0,0.5,0,0,0.5,0,1,51.773,False,595,842,1566,False,0,0.6863799461
319df04dec592c89b2bb29504ed7500c,0,0,0,0,0.5,0,41,671.847,True,595,842,437.487804878,False,0.0243902439,0.4823752619
9614e8ed3a28f7ddeb2d96b4184dc699,1,0,0,0,0.5,1,24,262.097,False,595,842,2254.0416666667,False,0,1.1746531072
051800922464347fd1b529fe352fd5f2,0,0,0.5,0.5,0.5,0.5,55,7743.011,True,595.22,842,578.3090909091,False,0,1.7849509794
b64a4d76aefb27b00beed88601a9ec92,0,0,0.5,0.5,0.5,0.5,12,38.671,True,595.22,842,874.0833333333,False,0,0.7259482282
efa32fb83077bcb46499af40601a1abd,1,1,0,0,0.5,0.5,30,689.62,False,595.32,841.92,3483.1333333333,False,0,1.081453474
086e8016aee1fc4e5bd47503cbf33328,1,1,0.5,0.5,0.5,0.5,12,384.168,False,595.276,841.89,5841.5833333333,True,0,2.1171675839
76ae7c120910a7830a1c0e0262d8cc5e,0,0,0,0,0.5,0.5,17,4136.613,False,842,595,910.8235294118,False,0,2.470043429
25f877541144f064a3620952f43e91da,1,1,0.5,0.5,0.5,0.5,30,108.746,False,612,792,2801.9666666667,False,0,0.8222503116
cff2a79f90981ec250bdc460101e92d1,1,0.5,1,1,0.5,0.5,21,149.597,False,442.203,663.31,3345.1904761905,True,0,1.3789037688
739d35be0dbd49f380c396e1ba884184,1,0.5,0.5,1,0.5,0.5,14,667.571,False,595.276,841.89,12221.9285714286,False,0,2.825540082
0a9532666f51465be7cc6e47743137c4,1,0.5,0.5,1,0.5,0.5,60,1643.251,False,612,792,3313.0666666667,True,0.05,1.4345232807
b82f51da8b7327281ba0713a6aa66e04,1,1,0.5,0,0.5,0.5,4,518.188,False,595,842,6642,False,0,2.2380636277
d047a01a190236e10d6addefe13ed3bc,1,1,0,0,0.5,0.5,91,1567.11,False,595.32,841.92,3554.5824175824,False,0,1.6089877587
b64a6cc5b58673b4c82988b52e0e2189,1,1,0.5,1,0.5,0.5,8,103.717,False,595.276,841.89,459476.875,True,0,2.7732031017
f52380b911848fa0a2895c45a175d4bd,1,0.5,0.5,0.5,0.5,0.5,36,356.588,False,595,842,3180.3333333333,True,0,0.5963539549
11f66b9e33b3773d1039ae28d45183e5,1,0.5,1,1,0.5,0.5,24,691.494,False,442.203,663.31,2989.2916666667,True,0,1.385094221
c73e1511039bd29e0eb97e6f79fa1a5f,0,0,0,0,0.5,0,59,3630.075,False,720,540,1197.2033898305,False,0,2.0682218003
ba2266a5a41a503c9d74a0ff65246150,0,0.5,0,0,0.5,0,2,84.322,False,841.92,595.32,1706,False,0,0.8001995433
8ee798e7d7ab970fa14b570fae4b5644,0,0.5,0,0,0.5,0.5,17,1190.321,False,720,540,989.1176470588,False,0,4.2629722902
9a013666d541c9a7d5bb7fb5040fd0e8,1,0.5,1,1,0.5,0.5,1,88.299,False,595,841,0,False,1,1.9970789874
7e7ff5a990f0e5756e31348ced169854,0,0.5,1,1,0.5,0.5,1,96.416,False,595,841,0,False,1,2.2707012893
02e35ec79abba6793e5ebdfecfc65d16,1,0.5,1,1,0.5,0.5,1,102.003,False,595,841,0,False,1,2.4563005459
fed48f6ed946f7073900ab6acc23af48,1,0.5,1,1,0.5,0.5,1,120.871,False,595,841,0,False,1,3.6164683609
9c0f4515b82f140c7316548bc1853528,1,0.5,1,1,0.5,0.5,1,118.155,False,595,841,0,False,1,3.6671491
930193f50045fb575e1cc19ecabba184,0,0.5,0,0,0.5,0.5,1,309.45,False,612,792,948,False,0,0.463230403
7362de318aa5142efdaf009593e827e8,1,0.5,0.5,0.5,0.5,0.5,8,847.783,False,816.48,577.2,0,False,1,1.4584648736
a3e01ab534e7212a544d412ca91b8427,0,0.5,0.5,0.5,0.5,0,5,60.297,False,595.32,841.92,1474.6,False,0,0.6390865819
556a8ab7e42c60d02c0fb783b9c5dcb3,1,0,0,0.5,0.5,0.5,6,35.23,False,595,842,2881.3333333333,False,0,0.6832586521
86a45b31f467af38709ad130aa994733,1,0.5,1,1,0.5,0.5,1,160.244,True,841,1190,0,False,1,3.3828251912
419fbd08f99741711622d304dbdd2ea5,1,0.5,1,1,0.5,0.5,1,111.54,True,841,1190,0,False,1,3.5350019351
032880876319a4bdcfa49e487ca3bc48,1,0.5,1,1,0.5,0.5,1,94.099,True,841,1190,0,False,1,3.3600227814
0b8741c30b5c4fd0a2d4f0d906fe0506,1,0.5,1,1,0.5,0.5,1,98.661,True,841,1190,0,False,1,3.2630481299
d39f4a2be391845fa561871a13187a7f,0,0.5,0,0,0,0.5,2,72.998,False,595.32,841.92,2303.5,False,0,0.7804389839
73faf19f41f0ded8bf5d99602d84305b,0,0.5,0,0,0.5,0.5,2,100.71,False,595.32,841.92,2008,False,0,0.7956532755
56a2018de85943fa30cd4ddce3b9b602,1,0.5,0.5,1,0.5,0.5,40,285.559,False,442.205,663.307,3865.45,False,0,1.5816979056
88bfb1e0a1f307e6941578640cfba27e,0,0.5,0,0.5,0.5,0,2,41.648,False,595,842,2696,False,0,1.0859724808
062f7f04e66b33b219b637226ca659f6,0,0,0,0,0,0.5,9,2589.505,False,595.4,841.8,319.2222222222,False,0,2.2301852884
323e329a002a43104ac40ecc0ce53f24,0,0,0,0,0.5,0.5,23,932.142,False,720,540,754.2173913043,False,0,2.7419227628
ad9e91cc7b2cb35437f6948864951907,1,1,0,1,0.5,0.5,2,84.187,False,595,842,2526.5,True,0,1.5656125123
4ce303c6f651f603634618ecba36beaa,0,0.5,0,0,0.5,0,2,280.068,False,595.32,841.92,2874,False,0,0.6987819242
865c802ce16281511dc1db2c53fe437e,0,0.5,0,0,0.5,0,1,37.508,False,595,842,2719,False,0,1.0925973567
25105caf6a02c1ad07a0f323acfe6559,0,0,0,0,0.5,0,32,3463.932,False,1024,788,708.5625,False,0,0.7670796644
40ba20361d3760ff284ef466b6180bf0,0,0.5,0.5,0.5,0.5,0.5,6,25.407,False,595.22,842,2119,False,0,1.3277355648
2bdb58a8b575ccc10ef0c0e614db9333,0,0.5,0.5,0.5,0,0.5,2,21.522,False,595.22,842,2630.5,False,0,1.1088412502
a267b5d297bfa779694349499ac91694,0,0.5,0.5,0.5,0,0.5,2,26.599,True,595.22,842,2351.5,False,0,0.9804614994
07cac602bf944c6d9e86fd133f08b72d,0,0.5,0.5,0.5,0,0.5,1,10.618,False,595.22,842,2265,False,0,1.0829078551
7f78ae1c486789944e47289bcafa1fdc,0,0,0,0,0.5,0,32,1670.031,False,720,540,578.78125,False,0,2.2813715743
caf886cd343100d58b95725bde1fbbf6,0,0,0,0,0.5,0.5,10,140.505,False,595,842,2861.9,False,0,1.1356459423
f46207401424b04c6a55c1af3ec166a1,0,0,0,0,0.5,0,20,329.989,False,720,540,559.65,False,0,1.7415831925
e693ea57254362657223066fc0285d95,0,0.5,0,0,0.5,0.5,1,38.47,False,595,842,1905,False,0,0.3611561594
f5254582bc5a90d0ce35b1e28c19706a,0,0.5,0,0,0.5,0.5,2,195.48,False,595.32,841.92,1521.5,False,0,0.2814794698
995fb3e67d5d0e9fe48e0276c5eb0124,0,0.5,0,0,0.5,0.5,2,195.48,False,595.32,841.92,1521.5,False,0,0.2814794698
9d232168517ccf5a13ef56fa9f3af957,0,0,0,0,0.5,0.5,37,808.593,False,720,540,731.5945945946,False,0,1.2151556472
a715385e9cd9c8929a239dd4411be9dd,0,0,0,0,0.5,0,44,4626.97,False,720,540,652.7045454545,False,0.0681818182,2.3226172579
7fb938de3ca31ed1239bf90419356e6f,0,0,0.5,0.5,0.5,0.5,1,50.832,False,595.22,842,2766,False,0,1.3924176061
73f6c25ef6e6b402c9eb0c2c584ae15d,0,0.5,0,0,0.5,0.5,1,6.414,False,595.32,841.92,1415,False,0,0.5419617706
8c72a4d43f9bafd37316c04d145832b7,0,0.5,0.5,0.5,0.5,0.5,3,19.113,False,595.22,842,1570.3333333333,False,0,0.6648657823
dd4f46d215663a335004ad65f42694e6,0,0,0,0,0,0.5,1,127.23,False,595.29,841.89,3037,False,0,1.0248079966
80e85378d02f4b91ede927647341d619,1,0.5,0.5,1,0.5,0,32,462.65,False,595.276,841.89,8029,True,0,1.6406741023
9e4948da02f3b9cd7b3817bea49c70d2,1,0.5,0.5,1,0.5,0.5,1,22.138,False,355.2,326.4,0,False,1,1.4223612138
1e250e2f10ba77cffc50e35823495e45,0,0,0,0,0.5,0.5,37,2937.405,False,720,540,731.7567567568,False,0.027027027,1.6595330356
80533805c5069dde8b6d37c2554effa7,1,0.5,1,1,0.5,1,4,135.702,False,612,842,8458.25,False,0,1.7743873876
211b36caf89780e2da2805a99ac78df5,0,0.5,0,0,0.5,0,5,259.396,False,612,792,1916.8,False,0,0.635328242
1143df86b40192b18ffe2a60d82623f5,0,0.5,0,0,0.5,0.5,62,9776.63,False,720,450,2936.2903225807,False,0,1.9986827125
f09b93f4c5e5124c56235b143f2e4c4a,0,0.5,0.5,0.5,0.5,0.5,1,7.329,False,595.22,842,3447,False,0,1.1739312713
d43d635cc3e16b21c9b0dd7a115812ad,0,0,0,0,0,0.5,6,256.638,False,595.32,841.92,2391.8333333333,False,0,0.900220011
fbdd8fd0328dca19f2810bfc721da091,0,1,0,0,0.5,0.5,35,1081.583,True,595,842,924.3142857143,True,0,1.7272670408
95be4a91c2752549a09e3bef6762ba05,0,0,0,0.5,0.5,0.5,43,226.361,True,595,842,10281.2093023256,True,0,1.0161966707
67ed7c36a20590c69cd4d46ed46209b7,0,0.5,1,1,0.5,0.5,1,477.685,False,596,842,0,False,1,4.7794534576
449e92afc4d5535774e169765a9c5fc5,0,0,0,0,0,0,36,983.975,False,720,540,572,False,0,0.8619968959
8105a5c7880591c4855c9f609da4e1e9,1,0,0.5,0.5,0.5,0.5,104,1189.342,False,481.89,680.315,4221.0288461539,False,0,1.1907806203
c7d7a72e48cb0f6938045ea6995c2cbb,0,0,0.5,0.5,0.5,0.5,20,1695.217,False,595.22,842,1924.65,False,0,1.4202268469
f7e8b9df22e18a877f49bd22dcc95b4c,0,0,0,0,0.5,0.5,40,6924.823,False,362.835,272.126,614.425,False,0,2.6046574151
1c29600098e4bea22a8186b1fb7bce31,0,0,0,0,0.5,0.5,3,70.501,False,595,842,1783.3333333333,False,0,0.8595537288
5b8ac838e9e8033aea41aa4d81561ee3,0,0,0,0,0.5,0.5,3,93.945,False,595.32,841.92,4382.3333333333,False,0,1.2966968411
e5d05c0f8ac96340c35777b56749d22a,0,0.5,0,0,0.5,0.5,1,158.994,False,595.276,841.89,809,False,0,0.7579376421
eb13bf21409b68b5d92f00894b0a58ca,0,0,0.5,0.5,0.5,0.5,3,202.337,False,1683.78,2383.94,1890.3333333333,False,0,0.9288266513
df6700964299113f26b340b050693440,0,0,0.5,0.5,0,0.5,24,110.241,False,800,600,436.5,False,0,0.7313619926
83ac0dfce93f17763b71d60268f2a2c3,0,0.5,0.5,0.5,0.5,0,1,11.912,True,595.22,842,1278,False,0,0.7918318864
3b95ede67add164bef71914a173ccedb,0,0.5,0.5,0,0.5,0,1,16.356,True,540.3,720.3,1799,False,0,0.8798825796
fea59dea7902de899fe3399739aa0686,0,0,0.5,0.5,0,0.5,33,97.127,True,595.22,842,1105.9393939394,False,0,1.8513919339
5f00fa93ca66395c7b20fc4f6e4dae0a,0,0,0,0,0.5,0.5,15,354.789,False,842,595,808.0666666667,True,0,0.9850080897
4c10825a4605ff000023b3ecf6323e38,0,0,0.5,0.5,0,0.5,1,6.904,False,595.22,842,1155,False,0,0.329444895
4df14775bec0cc05ead588763de2d404,0,0.5,0,0.5,0.5,0.5,17,123.424,True,595,842,977.8235294118,True,0,1.0676916045
7e65b1731509cc2a09dce6dc734e819f,1,0.5,0.5,1,0.5,0.5,2,856.607,False,612,841.44,1717.5,False,0,3.2660440942
929f311791e83ce1ca135147a0d1c7b7,0,0.5,0.5,0.5,0.5,0,1,11.912,True,595.22,842,1278,False,0,0.7918318864
5d10d192d375e2a63361d48eb989f922,0,0,0,0,0.5,0,2,64.231,False,842,595,1153.5,False,0,0.9245512829
9441c1055f2278d861bdff94b91bfbd9,1,0.5,1,1,0.5,0.5,30,318.849,False,431,649,3455.8666666667,True,0,1.6376840328
eb6a1564749a3c0ddb17873c3529070a,0,0.5,0,0,0.5,0,16,706.036,False,720,540,328.125,False,0,2.635028761
c95a11ce225645c68aa37d87a6129fda,0,0,0,0,0.5,0,2,348.22,False,595.32,841.92,2409.5,False,0,0.9156275982
3fe4d6faf5142f26dcb24d7c1905d78f,0,0,0,0,0.5,0.5,7,169.332,False,595.32,841.92,2719.8571428572,False,0,0.8571414922
0d13b4bda49fc3708c55c44fdeeac4d4,0,0,0,0,0.5,0.5,29,339.054,False,720,540,524.9310344828,False,0,1.8282311885
c841d4f9239b8eecf402289ac0c13675,0,0.5,0,0,0.5,0.5,1,25.145,False,842,595,935,False,0,0.4384622409
54166b2bcd0062d7a401009677912a4d,0,0.5,0,0,0.5,1,15,111.276,False,794,595,490.6,False,0,5.38868547
6b789f0c4b6b9cb4177ec148e2d067ad,0,0,0,0.5,0,0,2,40.023,False,595,842,3084.5,False,0,0.7475948231
1a2fd37e8aa9bd098d4186ca0793f9b9,0,0.5,0.5,0.5,0.5,0.5,1,7.353,False,595.22,842,3611,False,0,1.139210323
5b46fa9fb8c36cb9febfda9378b7d8c3,0,0.5,0,0,0.5,0.5,1,185.812,False,595.32,841.92,1437,False,0,0.6161087102
553dfb7589bbb71df632f74a8db06529,1,0.5,0.5,0.5,0.5,0.5,1,1140.16,False,590.4,839.04,1424,False,0,4.0262769542
18206a3fd7e0dd1559adbed2487ca4db,0,0.5,0,0,0.5,0.5,47,5826.575,False,1024,768,594.2765957447,True,0,5.2915890956
90e47a85dd15b7e0f1a53758e795f4a4,0,0.5,0,0,0.5,0.5,6,462.333,False,612,792,1159.5,False,0,1.615305743
d001887c269844d4bdf7a7566d253c1b,0,0,0,0,0,0.5,6,208.458,False,595.32,841.92,2977.8333333333,False,0,1.0739815474
51a28a100cb0e7d29d3e24cbb1b90ed2,0,0.5,0,0.5,0,0.5,2,66.649,False,595,842,2043,False,0,0.9587768163
8df482062c877545fb1828bef96724b7,0,0.5,0,0.5,0.5,0.5,1,65.123,False,595,842,4068,False,0,1.2026445033
6a0392dbdcb11577e02fadcbeb9ffd31,0,0.5,0,0,0.5,0.5,6,403.638,False,612,792,1227,False,0,1.0889559551
63e995fc6cc0c9bccbced7957ba0bb3d,0,0.5,0,0,1,0,2,376.864,False,841.92,595.32,2910,False,0,0.9851283238
34d52edc2a2468d15bb652f701a3c58a,0,0.5,0.5,0.5,0.5,0.5,4,1219.628,True,841.68,595.2,0,False,1,4.2382388608
a51ead3f5dc6bde5bdb446009022a155,0,0.5,0,0,0.5,0.5,5,82.475,False,595,842,2399.2,False,0,1.6764971854
102c43357b142aeff0a3a27c9e655c8f,0,0,0.5,0,0,0.5,2,312.223,False,595,842,4079,False,0,2.1779146669
c94fc33ee6c31de8dba6558bcfd992bd,0,0.5,0.5,0,0,0.5,2,56.177,False,842,595,821,False,0.5,0.4234006782
a649b7f6cf198e2da747d3c1b642b7ff,0,0,0,0,0.5,0.5,2,42.39,False,595,842,2485,False,0,1.3693251275
b776695b0c8a9c66bdc7c39d780efaf3,0,0,0,0,0.5,0.5,2,99.233,False,595,842,2129.5,False,0,0.8927553551
9b2af95ab9e453e62f3cf8b75cd92092,0,0,0,0,0.5,0,1,94.895,False,595.28,841.89,3451,False,0,1.5382570955
a3a2201dacf8dd71964d0b403e1922eb,0,0.5,0,0,0.5,0,1,29.633,False,612,792,738,False,0,0.3707811096
eabb5d10d6a64c0f1473aa3ed7c7ee63,0,0,0,0,0.5,0.5,1,47.199,False,595,842,4224,False,0,1.532870533
78f850ff48d1f45a0acad17f12062264,0,0.5,0,0,0.5,0,2,98.628,False,595,842,2862,False,0,1.1730799484
81668dba8fec354eeb91024cdd663089,0,0,0,0.5,0.5,0,50,10231.424,True,595,842,583.02,False,0,1.4396240905
93127e4c6fbd5f1f850531ef214be060,0,0.5,0,0,0.5,0,4,65.654,False,842,595,2310,False,0.25,0.9605855613
48fd58ca9148331f164505751e594af7,0,0.5,0,0,0.5,0.5,15,881.699,False,720,540,532.8,False,0.0666666667,2.7152023859
d82d68d345604a8879355d88f4d9d01f,0,0,0,0.5,0,0.5,47,1062.693,True,595,842,723.7446808511,True,0,0.5695517384
92985597d93762508c031646204f6e7b,0,0.5,0,0,0,0.5,1,83.107,False,595.32,841.92,2433,False,0,0.6169162343
584b715f5ee498b02841863874f01e8d,0,0.5,0,0,0,0.5,4,95.57,False,595,842,2092.5,False,0,0.8455912091
b36e4f4a3840cc8a5bd327087f99b0cb,0,0.5,0,0,0.5,0,1,28.123,False,595,842,121,False,0,0.0772823193
252309e6446f10a4f2f4bc2b2abc66dd,0,0,0,0,0.5,0.5,1,43.387,False,595.32,841.92,3687,False,0,1.0108146157
4579ee8c77206cdf8a8c4000bcc74adf,0,0.5,0.5,1,0.5,0.5,1,588.254,False,612,842,2758,False,0,5.9349845295
90371274b425f46848fa60b0f9f0a639,0,0.5,0,0,0.5,0,1,88.9,False,595.32,841.92,186,False,0,0.0901717962
7f368edad411a178bf71f722305d5976,0,0.5,0,0,0.5,0.5,6,2423.333,False,612,792,1203.8333333333,False,0,0.64588546
a11c324a8f81f3c761ae8649e327bac6,0,0.5,0.5,0.5,0.5,0.5,1,606.423,False,2520,1224,2133,False,0,2.4988319259
fedede74be51088a78b3c7fbdb557e89,0,0,0,0,0,0.5,2,99.198,False,595,842,2483.5,False,0,0.9182089074
e488b4e62422017c67f8f20fb3e755ba,0,0.5,0,0,0.5,0,1,36.303,False,595,842,822,False,0,0.414943855
57b872a7e05446572c9aa6074b524e50,0,0.5,0,0,0.5,0.5,1,66.925,False,595,842,1114,False,0,0.5991263422
ecd805a36a644a5099a8acb684c4c6b5,1,0.5,1,0.5,0.5,0.5,51,33695.111,False,841.68,595.2,0,False,1,3.2153896685
11a60a8eb5445bfa846f1f79684a6e96,1,0.5,1,0.5,0.5,0.5,51,33695.111,False,841.68,595.2,0,False,1,3.2153896685
f51edf327692241cfc40e217796164b8,0,0.5,0,0,0.5,0.5,19,1363.265,False,720,540,400.3157894737,False,0.0526315789,3.7833771964
bca3b34c04c8fccb95cc445cf8786196,1,0.5,0.5,0.5,0.5,0.5,9,49.102,True,595,842,2798,False,0,0.701288803
78dac3f08e78f728bb4bbb7b1341371e,0,0,0,0,0,0.5,13,414.815,False,720,540,291,False,0,1.6893750386
dcdd7d9bf9cfef954837ed17384c90b8,1,1,1,0.5,0.5,1,8,2060.322,False,612,842,7447.875,False,0,1.898265492
f06709085b3ce4ff1bf634acd6a2b69d,0,0.5,0.5,0.5,0.5,0.5,18,549.447,False,595.22,842,1068.1666666667,False,0,0.9902626138
ed6793787dc7397a85346e34c3b1b1c6,0,0,0,0,0.5,0.5,3,375.603,False,595.32,841.92,2534.3333333333,False,0,0.7412251011
0a8582c4ea36f146df231a4614f2c3ff,0,0.5,0.5,0,0.5,0.5,1,52.608,False,595,842,2864,False,0,1.0466817955
5d0b3b996ab7c8226a71a8b0bc77db6e,0,0,0,0,0.5,0,18,654.961,True,595,842,592.1111111111,False,0,1.0430141499
e597352a4907672ff1cfb6f1029849b4,0,0,0,0,0.5,0,7,413.344,False,841.92,595.32,3963.1428571429,False,0,1.0609958508
06b3fcdd42c92b8a37b904f4db6c2251,0,0.5,0,0,0.5,0.5,1,22.934,False,595,842,1821,False,0,0.8702793374
b799cee16997f6f270e9a9e4f1f982ed,0,0,0.5,0.5,0.5,0,36,372.913,True,595,842,1415.75,False,0,1.6687415764
704d536afe2cdab0e771e811e21c631b,0,0.5,0,0.5,0.5,0.5,1,17.215,False,842,595,273,False,0,0.3896649421
b9c94d7a13a38e519ec445aa4a78630f,1,0.5,1,1,0.5,0.5,1,3022.11,False,596,842,0,False,1,4.5291736074
5dc5793f75c5c1115d76f6fa3d59ec18,0,0,0,0,0.5,0,25,476.895,True,595,842,330.16,False,0,1.2701443015
6c600e83d0e3ca7e519ea0d38ea92cff,0,0,0,0,0,0,3,91.808,False,595.2,841.8,2137.6666666667,False,0,0.7646471106
9e1c45ef37e79ec9e6bec41a8b35cb8a,0,0.5,0,0,0,0.5,11,94.972,False,720,540,556.1818181818,False,0,1.8353420159
325cc5f8fea90ec6455c1fc90805a801,0,0.5,0,0,0.5,0.5,30,2217.114,False,595.276,841.89,2228.0333333333,False,0.0666666667,0.4697062241
94bbb11c4ff47ec5b48e0c57b7fbb642,0,0,0,0,0.5,0.5,4,796.809,False,595.32,841.92,2304,False,0,1.7786356101
1a2c29dbbefb6d9589a37c949e5dbef5,1,0.5,0.5,0.5,0.5,0.5,12,1876.929,False,591.36,837.12,0,False,1,1.4346200936
b3a7e8cf629c816919e9c0f2efe3dc55,0,0.5,0,0,0.5,0,8,247.865,False,794,595,1311.875,False,0,1.7936044258
