tb_score,pos_bow_txt,page_size_ratio,pages,meta_info_author,meta_info_creator,meta_info_producer,encrypted,orientation,title,author,filename,folder_name,folder_description,description,neg_bow_txt,resolution,pos_author,pos_creator,pos_producer,neg_author,neg_creator,neg_producer,class,document_id
66350.0,10.067417575268816,459.181640625,10.0,0.0,1.0,0.0,0.0,1.0,0.953401242284,1,0.992340425532,1.0,0.321597592593,0.30395741989,26.20741672852512,584.957,nan,0.0825301204819,0.183600713012,0.0,0.000914243920278,0.287703016241,1.0,377a105dd44c44dbc5d75c30509af9d1
23895.0,3.9259744615005587,154.504882812,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,0.321597592593,0.30395741989,10.687642381514731,612.0,nan,0.0253012048193,0.176827094474,0.0,0.000548546352167,0.0617749419954,1.0,1497f41d306047a67f84e1c4d767a614
23550.0,3.5690292990723314,499.477539062,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,0.321597592593,0.30395741989,8.336360292728484,612.0,nan,nan,0.183600713012,0.0,0.0,0.287703016241,1.0,f03887fe117453566d55680a53cb4555
30480.0,2.7723844537011146,500.092773438,5.0,0.0,1.0,0.0,0.0,1.0,0.867420606931,1,0.925547996458,1.0,0.321597592593,0.30395741989,7.463859625386566,602.986,nan,0.0138554216867,0.183600713012,0.0,0.0,0.287703016241,1.0,19f511c4d1699d76bc64de245decff90
70641.0,8.465855319871313,1026.05761719,10.0,0.0,1.0,1.0,0.0,1.0,0.955846814965,1,0.986663364375,1.0,0.321597592593,0.30395741989,27.5939890165877,585.0,0.0,0.0078313253012,0.0,0.0,0.0,0.0,1.0,1c4987ea6a19d1840e55a5b6222d434c
57880.0,9.11710897173202,833.66796875,8.0,1.0,1.0,0.0,0.0,1.0,0.986573584906,1,0.994065934066,1.0,0.321597592593,0.30395741989,16.658271718475433,594.0,0.00483870967742,0.125903614458,0.183600713012,0.0,0.00420552203328,0.287703016241,1.0,07a135fa0d07c49e0e6cd47810003dbc
42278.0,5.689114724260587,357.393554688,8.0,0.0,1.0,0.0,0.0,1.0,0.926048153902,1,0.890531151396,1.0,0.321597592593,0.30395741989,17.686365594897083,593.972,nan,0.0849397590361,0.183600713012,0.0,0.000182848784056,0.287703016241,1.0,91c51fbaa9a56f82c546d3c21f5fb578
39518.0,6.537050166251388,335.665039062,7.0,0.0,1.0,0.0,0.0,1.0,0.962402564103,1,0.974095238095,1.0,0.321597592593,0.30395741989,14.638249936922382,594.0,nan,0.0078313253012,0.183600713012,0.0,0.0,0.287703016241,1.0,c0e00035dc603ec9ae8a90a2ac2283b2
31887.0,3.323984662706866,226.32421875,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,0.321597592593,0.30395741989,9.450061188246417,612.0,nan,0.0253012048193,0.183600713012,0.0,0.000548546352167,0.287703016241,1.0,704a10d5f79155bd314334189950e4f8
4489.0,1.3484663054754076,10250.9023438,10.0,0.0,1.0,1.0,0.0,1.0,0.710851851852,0.3,0.837149562162,0.258260545693,0.252470787155,0.30395741989,1.145133005208314,590.4,nan,0.028313253012,0.00713012477718,0.0,0.00566831230572,0.00116009280742,1.0,ec1b4a4ee9f6359c6c2c003b796d191e
2313.0,0.25787720007430687,92.177734375,1.0,0.0,0.0,0.0,0.0,1.0,0.117971445443,1,0.119224761233,0.258260545693,0.252470787155,0.30395741989,0.1678613306127723,595.0,0.0,0.0602409638554,0.0513368983957,0.00160170848905,0.0411409764125,0.0932424593968,0.0,dabac6f90165248f2e7968aab139bc5a
2712.0,0.7482781724659269,3015.49707031,3.0,0.0,1.0,1.0,0.0,1.0,0.781848504451,0.2,0.792104737685,0.63,0.338945266724,0.30395741989,0.6592719695667715,612.0,nan,0.0198795180723,0.0,0.0,0.003291278113,0.0,1.0,d52c3bf565927c825d3df28f02732d0f
6721.0,0.708690228285213,320.327148438,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.2,0.00363636363636,0.258260545693,0.252470787155,0.30395741989,0.45289586784313896,720.0,0.0,0.0506024096386,0.0242424242424,0.00133475707421,0.324556591699,0.224477958237,0.0,ccf6adb644db4659841674c3c44317e2
9479.0,1.4089113402320064,256.567382812,4.0,0.0,1.0,0.0,0.0,1.0,0.82275862069,0.2,0.346381495976,0.258260545693,0.252470787155,0.635771384231,1.0419986616594688,595.0,nan,0.13734939759,0.183600713012,0.0,0.390747851527,0.287703016241,1.0,800b804a4d5982f647d41dd35f34724e
43389.0,4.200147709459718,170.815429688,7.0,0.0,1.0,1.0,0.0,1.0,0.31376191689,0.3,0.346381495976,0.794833333333,0.338945266724,0.817921389496,11.30480248507154,612.0,nan,0.0753012048193,0.225668449198,0.0,0.000914243920278,0.0919373549884,1.0,993070b24b93d19305abb85e07f4921c
7.0,0.0,2848.00878906,7.0,0.0,1.0,1.0,0.0,0.0,0.744158022414,1,0.699880873029,0.745333333333,0.338945266724,0.30395741989,0.0,841.68,nan,0.0186746987952,0.116934046346,0.0,0.0,0.0607598607889,1.0,ee80f0e0afa1b166d9237260f9add15b
61712.0,9.755540496256456,284.42578125,17.0,0.0,1.0,0.0,0.0,1.0,0.914814814815,1,0.987297655454,0.95450189518,0.321597592593,0.69940114809,9.92716861749906,481.89,nan,0.0403614457831,0.206773618538,0.0,0.000182848784056,0.0913573085847,1.0,5a6c450590a545ddc90de333ea4ad5f9
715.0,0.15127869915486253,11.103515625,1.0,0.0,0.0,0.0,0.0,0.0,0.00837301587302,0.2,0.346381495976,0.258260545693,0.252470787155,0.30395741989,0.06421992908501634,720.0,0.0,0.0433734939759,0.020320855615,0.000266951414842,0.288901078808,0.196345707657,0.0,6fd5b1d2b8346f32dbad9a7a9fc0190a
9629.0,1.189442078480128,9525.12109375,24.0,0.0,0.0,0.0,0.0,0.0,0.154936310007,0.3,0.346381495976,0.0,0.321597592593,0.30395741989,1.1046459187317694,842.0,0.00483870967742,0.0,0.183600713012,0.00347036839295,0.00713110257817,0.287703016241,0.0,c2af7f0ced809aab4d5000ac89b8409e
77129.0,14.930813459580934,211.08984375,25.0,0.0,0.0,0.0,0.0,1.0,0.966955921893,1,0.987636001386,0.95450189518,0.81473801255,0.746206277007,11.508583266599008,439.37,0.0,0.071686746988,0.206773618538,0.0,0.0989211921741,0.0913573085847,1.0,b7fd217a80003749fb99bc0aff70d1b1
2646.0,0.7030545870988334,221.0078125,4.0,0.0,0.0,0.0,0.0,1.0,0.00881481481481,0.9,0.0232843315185,0.0720238095238,0.321597592593,0.30395741989,0.5078167375450839,595.0,0.00161290322581,0.00843373493976,0.00142602495544,0.00106780565937,0.046077893582,0.0118909512761,0.0,533942671f0909ea7bf8cf406545f95a
56029.0,7.64865951751952,2026.87890625,11.0,0.0,1.0,0.0,0.0,1.0,0.739255562267,0.1,0.923655913978,0.8,0.321597592593,0.30395741989,23.980141549622616,612.28302,nan,0.0825301204819,0.206773618538,0.0,0.000182848784056,0.0913573085847,1.0,a7f54c58f810e2ea9f95ec28aad08f8b
10.0,0.0,1347.41503906,10.0,0.0,1.0,1.0,0.0,0.0,0.99,1,1.0,0.80155952381,0.338945266724,0.30395741989,0.0,841.68,nan,0.0186746987952,0.116934046346,0.0,0.0,0.0607598607889,1.0,fae4d6ff89fa6aee876d05bbcc02e859
5620.0,0.6339602346374854,2570.43652344,32.0,0.0,0.0,0.0,0.0,0.0,0.107425145085,0.5,0.0990763598071,0.02,0.338945266724,0.0642155867626,0.3970882561227864,720.0,0.0,0.066265060241,0.110873440285,0.00266951414842,0.173157798501,0.0595997679814,0.0,beb30cdc3060b9c99a838e8ab53ad4fa
2392.0,0.3272634230884564,369.272460938,1.0,0.0,0.0,0.0,0.0,1.0,0.116192348058,0.5,0.102471326276,0.258260545693,0.252470787155,0.0998396202657,0.2555448801161358,595.32,0.0,0.106626506024,0.0406417112299,0.000266951414842,0.404644359115,0.276682134571,0.0,f7f838220c6419f5a93c204acdecb326
4.0,0.0,595.575195312,4.0,0.0,1.0,1.0,0.0,0.0,0.754523809524,1,0.7365,0.740333333333,0.338945266724,0.30395741989,0.0,839.52,nan,0.0186746987952,0.116934046346,0.0,0.0,0.0607598607889,1.0,92879867560fe876ae96ee114ed413a7
5.0,0.0,560.5625,5.0,0.0,1.0,1.0,0.0,1.0,0.917740628166,1,0.95,0.961666666667,0.338945266724,0.30395741989,0.0,592.56,nan,0.0186746987952,0.116934046346,0.0,0.0,0.0607598607889,1.0,5830b4b4ad5bc60712a2c690aff8a930
4.0,0.0,1372.89355469,4.0,0.0,0.0,0.0,0.0,0.0,0.933333333333,1,0.972340425532,0.961666666667,0.338945266724,0.30395741989,0.0,597.0,nan,0.0602409638554,0.0513368983957,0.0,0.0411409764125,0.0932424593968,1.0,1ad1645a7df2aa44aaad65a8dc9af6cd
18.0,0.0,3804.53027344,18.0,0.0,1.0,1.0,0.0,1.0,0.923543447163,0.2,0.993523809524,0.875666666667,0.783451577947,0.30395741989,0.0,991.0,nan,nan,0.00891265597148,0.0,0.0,0.000870069605568,1.0,9061a068beb2f5ccee01559479d56b81
6.0,0.0,2670.73535156,6.0,0.0,1.0,1.0,0.0,1.0,0.887740628166,1,0.903131313131,0.763095238095,0.338945266724,0.30395741989,0.0,592.2,nan,0.0186746987952,0.116934046346,0.0,0.0,0.0607598607889,1.0,cb72170a28df55a7c468790aacef483f
13.0,0.0,7159.83007812,13.0,0.0,1.0,1.0,0.0,0.0,0.99,1,0.99,0.725,0.338945266724,0.30395741989,0.0,839.88,nan,0.0186746987952,0.116934046346,0.0,0.0,0.0607598607889,1.0,7abd567addfa19b36c6366c64802f5a8
16.0,0.0,11883.0888672,16.0,0.0,1.0,0.0,0.0,1.0,0.717054379506,0.7,0.79138416662,0.854773809524,0.338945266724,0.30395741989,0.0,595.0,nan,nan,0.183600713012,0.0,0.0,0.287703016241,1.0,a7d555bc3a91f1cec862e1d5da86664d
11479.0,1.3826937808264335,772.544921875,31.0,0.0,0.0,0.0,0.0,1.0,0.0549584151569,0.4,0.0479724672547,0.0754761904762,0.338945266724,0.30395741989,0.9696935346451027,595.0,0.00967741935484,0.0469879518072,0.0513368983957,0.00160170848905,0.0892302066191,0.0932424593968,0.0,a251d39c3f59c9c69128a7903b02282c
91054.0,12.148816758866161,659.448242188,30.0,1.0,0.0,1.0,0.0,1.0,0.798023255814,0.1,0.99,0.258260545693,0.252470787155,0.30395741989,45.810814656901265,595.02,0.00483870967742,0.0993975903614,0.0449197860963,0.0,0.368988846224,0.0243619489559,1.0,a51af7c9f45e2ff2033fa12d93f3ece5
4227.0,0.5570824355153929,3835.20019531,12.0,0.0,0.0,0.0,0.0,0.0,0.188481481481,0.2,0.00812938575411,0.03,0.338945266724,0.30395741989,0.6004340465055051,720.0,nan,0.00240963855422,0.183600713012,0.0,0.0908758456756,0.287703016241,0.0,b81fbf7b978379a61b32531f17f437e3
8971.0,1.252247124953297,660.23046875,21.0,0.0,0.0,0.0,0.0,0.0,0.045,1,0.0875,0.0,0.321597592593,0.30395741989,0.8620846482102442,720.0,0.0,0.0433734939759,0.020320855615,0.0018686599039,0.288901078808,0.196345707657,0.0,c60945acee635aab7006879855b39697
2614.0,0.29599813815113424,140.57421875,1.0,0.0,0.0,0.0,0.0,1.0,0.0558914728682,0.8,0.07,0.258260545693,0.252470787155,0.30395741989,0.28752564238517153,594.96,0.0,0.0993975903614,0.0367201426025,0.00160170848905,0.368988846224,0.248549883991,0.0,a26f66f3a1a510d57c61318c04854b06
4491.0,0.5950503067945652,2389.7265625,4.0,0.0,0.0,0.0,0.0,1.0,0.00291666666667,1,0.170785487105,0.165047619048,0.300329868331,0.30395741989,1.316475179146265,595.0,nan,0.00301204819277,0.183600713012,0.0,0.00731395136222,0.287703016241,0.0,dc3ad7a99c8ec2ec9596145597c291ba
64346.0,8.60309709792306,3562.29882812,18.0,0.0,1.0,1.0,0.0,0.0,0.348069157594,0.5,0.346381495976,0.939166666667,0.321597592593,0.30395741989,25.770173380918525,820.08,nan,nan,0.177540106952,0.0,0.0,0.0501740139211,1.0,02da28d6cbad796f59478c920c65132a
6311.0,0.8909120763441513,45.0791015625,6.0,0.0,0.0,0.0,0.0,1.0,0.063177244757,0.5,0.0136224694105,0.258260545693,0.252470787155,0.30395741989,0.6203552696853686,595.0,0.0,0.071686746988,0.0513368983957,0.00133475707421,0.0989211921741,0.0932424593968,0.0,dc8a497f56deda2bf6e0b3610e8c6ed2
1087.0,0.12381051443663418,141.803710938,1.0,0.0,0.0,0.0,0.0,1.0,0.0502795694198,0.2,0.060243760053,0.258260545693,0.252470787155,0.30395741989,0.2034422350043088,595.32,0.0,0.0993975903614,0.0367201426025,0.000266951414842,0.368988846224,0.248549883991,0.0,cf5cff19e4964e927f5c3c4b38d2799f
2696.0,0.0675859487462788,94.73828125,1.0,0.0,0.0,0.0,0.0,1.0,0.0534064298218,0.3,0.346381495976,0.177619047619,0.321597592593,0.30395741989,0.03827434518215692,595.276,nan,0.00120481927711,0.0017825311943,0.0,0.0113366246114,0.018126450116,0.0,c78c0acd9ba70cb14c47cb7c430947d1
911.0,0.0984838733692298,37.41796875,1.0,0.0,0.0,0.0,0.0,1.0,0.116312689218,0.4,0.147825744725,0.0,0.321597592593,0.30395741989,0.0497550641806199,595.22,0.0,0.071686746988,0.206773618538,0.00106780565937,0.0989211921741,0.0913573085847,0.0,acffaa8c7536043660626e0a166cd81e
4123.0,0.5058321928697312,399.618164062,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.04,0.015,0.321597592593,0.30395741989,0.2999034639617076,720.0,0.0,0.0433734939759,0.020320855615,0.00133475707421,0.288901078808,0.196345707657,0.0,2dfbeee0d9936b16b2d5405a0a3bd445
12934.0,1.3963859537557348,540.278320312,22.0,0.0,0.0,0.0,0.0,0.0,0.09,1,0.0,0.0645238095238,0.321597592593,0.30395741989,0.8546734961038213,720.0,0.0,0.0433734939759,0.020320855615,0.000533902829685,0.288901078808,0.196345707657,0.0,462926e97f3d1b690a8a4c4c4d292faa
34269.0,4.972011736048824,100.69140625,13.0,1.0,0.0,0.0,0.0,1.0,0.923821926255,0.2,0.893415183344,0.73525354178,0.79032999208,0.30395741989,4.092602987010303,595.0,0.0,0.0373493975904,0.0513368983957,0.0,0.0316328396416,0.0932424593968,1.0,86ee3459cab1d21e29d96a9760c2c439
1563.0,0.1963039934431747,70.599609375,1.0,0.0,0.0,0.0,0.0,1.0,0.0073908045977,0.4,0.0,0.0328333333333,0.321597592593,0.30395741989,0.16314377165814048,595.276,nan,0.00120481927711,0.00106951871658,0.0,0.0113366246114,0.0149361948956,0.0,8547937096f8e8619534cb19bf11bcac
20523.0,1.7847487721607642,77.3994140625,5.0,0.0,1.0,0.0,0.0,1.0,0.843834742777,0.3,0.933655913978,0.945,0.321597592593,0.30395741989,6.03941598744058,576.0,nan,0.1,0.110873440285,0.0,0.00365697568111,0.0595997679814,1.0,cdd01b412c527f68429d46951caa886f
4608.0,0.5514182682439969,207.790039062,2.0,0.0,0.0,0.0,0.0,1.0,0.119995652174,0.3,0.254956606241,0.258260545693,0.252470787155,0.30395741989,0.37718775406225336,595.32,0.0,0.0993975903614,0.0367201426025,0.0018686599039,0.368988846224,0.248549883991,0.0,b3284cd6ccb91ada94e2548f068f9d1a
0.0,0.0,250.852539062,19.0,1.0,1.0,1.0,0.0,1.0,0.987911764706,0.3,0.987636001386,0.945,0.321597592593,0.30395741989,0.0,521.575,0.0274193548387,nan,0.0367201426025,0.000266951414842,0.0,0.00261020881671,1.0,5caa1969d998530e9103e0fed58d0f89
1840.0,0.41856811576859354,90.001953125,1.0,0.0,0.0,0.0,0.0,1.0,0.0375967806056,0.2,0.0319056892882,0.0,0.321597592593,0.125059502463,0.2733197914724061,595.275591,nan,0.0156626506024,0.00499108734403,0.0,0.0126165660998,0.00246519721578,0.0,23bf3c448554648a00cc6421340d9214
11502.0,1.4101671837309475,613.803710938,23.0,0.0,0.0,0.0,0.0,0.0,0.348069157594,0.1,0.346381495976,0.258260545693,0.252470787155,0.30395741989,0.8246082184834825,720.0,0.00483870967742,0.0433734939759,0.00499108734403,0.00240256273358,0.288901078808,0.00174013921114,0.0,b442571b60c7f6bc450b621b3641cb27
1305.0,0.06092649941104072,13.751953125,1.0,0.0,0.0,0.0,0.0,1.0,0.09,0.2,0.0841666666667,0.159285714286,0.321597592593,0.30395741989,0.03957718556006139,595.32,0.0,0.0993975903614,0.0367201426025,0.00133475707421,0.368988846224,0.248549883991,0.0,8bec1ed36232a9b9b99ca2b508b47b35
85565.0,12.303051038732104,353.1953125,29.0,1.0,0.0,1.0,0.0,1.0,0.72190249267,0.4,0.346381495976,0.95450189518,0.321597592593,0.30395741989,10.162618430338581,481.89,0.00161290322581,0.071686746988,0.257040998217,0.0,0.0989211921741,0.094692575406,1.0,e5b6d96688db590b7af736ec2a21d3a5
2307.0,0.29081160886423746,1076.80078125,15.0,0.0,0.0,0.0,0.0,1.0,0.0332558755379,0.3,0.0504064082926,0.0278571428571,0.321597592593,0.30395741989,0.7381146097299062,595.0,0.0,0.0602409638554,0.0513368983957,0.000800854244527,0.0411409764125,0.0932424593968,0.0,4eaaacffb64cf47c5bc29670e496e936
457.0,0.07573188541419529,133.487304688,2.0,0.0,0.0,0.0,0.0,0.0,0.348069157594,0.1,0.346381495976,0.258260545693,0.252470787155,0.30395741989,0.17813428260437658,793.8,0.0,0.0506024096386,0.0242424242424,0.000266951414842,0.324556591699,0.224477958237,0.0,c773e47a763dc67effebac036d744c08
19.0,0.0,2051.25,19.0,0.0,1.0,1.0,0.0,1.0,0.916980392157,0.4,0.916669688962,0.18637132852,0.778780120137,0.30395741989,0.0,424.0,nan,nan,nan,0.0,0.0,0.0,1.0,42787acb3d166879da108d9846596948
36995.0,4.401711982555929,386.702148438,13.0,0.0,0.0,0.0,0.0,1.0,0.2525,0.3,0.13,0.18637132852,0.338945266724,0.30395741989,3.8931113248230496,595.0,0.0,0.0993975903614,0.183600713012,0.00106780565937,0.368988846224,0.287703016241,0.0,2b031cdcf6f6d05dd5a9cdabe7021f31
1671.0,0.2402606031805888,24.265625,1.0,0.0,0.0,0.0,0.0,1.0,0.0708471723852,0.1,0.0213964382705,0.18637132852,0.135262400474,0.30395741989,0.2115787786484712,595.0,0.0,0.0469879518072,0.0513368983957,0.00106780565937,0.0892302066191,0.0932424593968,0.0,cba4116ce659a7ec02999768272f5a0d
0.0,0.0,472.765625,15.0,0.0,1.0,1.0,0.0,1.0,0.856593305138,0.9,0.866581703364,0.986666666667,0.321597592593,0.30395741989,0.0,485.75,nan,nan,0.00142602495544,0.0,0.0,0.0,1.0,c257a618e36a990c11ee5d0956fbedac
38647.0,4.1419057929521035,112.025390625,13.0,0.0,1.0,0.0,0.0,1.0,0.979469202899,0.3,1.0,0.258260545693,0.252470787155,0.30395741989,13.414069822858687,383.0,nan,0.0993975903614,0.206773618538,0.0,0.0307185957213,0.0913573085847,1.0,67e25b80ec8bbcb211ab6f33da487a0d
16201.0,0.9428695571707968,127.252929688,4.0,0.0,0.0,0.0,0.0,1.0,0.0737082338057,1,0.02,0.0765,0.0645305184203,0.123898196448,2.5459035261250698,595.0,nan,0.0584337349398,0.183600713012,0.0,0.170963613092,0.287703016241,0.0,0db714d98031383bbf0612601857e6cd
47295.0,4.977074420381248,349.625976562,20.0,0.0,1.0,0.0,0.0,1.0,1.0,0.4,1.0,0.945,0.321597592593,0.30395741989,14.663331937704905,442.205,nan,0.0807228915663,0.206773618538,0.0,0.000182848784056,0.0913573085847,1.0,be3ba0a1d05864d54ef44ea88633eb4e
403.0,0.04090362288237304,43.4560546875,1.0,0.0,0.0,0.0,0.0,1.0,0.134165972452,0.1,0.346381495976,0.0313333333333,0.338945266724,0.30395741989,0.12526846038426706,612.0,0.0,0.0584337349398,0.183600713012,0.000533902829685,0.170963613092,0.287703016241,0.0,38d465d7501cadd3e55f55a1d4d61b7b
29967.0,3.3750905355320158,4455.91308594,9.0,0.0,1.0,1.0,0.0,1.0,0.31376191689,1,0.926185328848,0.9355,0.338945266724,0.30395741989,2.8120266900205575,334.8,nan,0.028313253012,0.0135472370766,0.0,0.00566831230572,0.00391531322506,1.0,acb2c92bfed81307a7905e47640f3462
2081.0,0.1190744885655624,341.600585938,6.0,0.0,0.0,0.0,0.0,0.0,0.00668421052632,0.2,0.00329787234043,0.0,0.338945266724,0.102390489925,0.13157651760868536,720.0,0.00967741935484,0.0506024096386,0.0242424242424,0.00827549386012,0.324556591699,0.224477958237,0.0,d6cd3c08d9141c7d2ef4750b7dbe0c32
