3.97759906861e-08,0.36648255449147266,738.3816636029412,0.0,1.0,88f1cd16899c6a71c2c8659883cd4d08.pdf
5.21990776638e-06,7.886472758271648,8.63307643581081,0.0,1.0,6956ad338f080b4be0710ce32ca12976.pdf
0.0,0,868.9676106770834,0.0,1.0,d9e8ccb424c58fa23e914dac00ab6633.pdf
1.50985937864e-05,1.3130539051922747,248.203125,0.0,1.0,f0012157104459dae4aa1d95c71846e2.pdf
1.74754431823e-05,1.41784471001365,11.814453125,0.0,1.0,10c8f8111c29862458987f77c05f4a39.pdf
8.98932161633e-18,0.20494554307931892,10.4365234375,0.0,0.0,7b4541ee8bd0084678322602ee057ddd.pdf
6.54512707878e-08,0.30234219213084923,75.484375,0.0,0.0,fa91863eae1f408710e085833d8dd732.pdf
1.26740866717e-05,3.270151216704877,47.50579833984375,0.0,1.0,998140d007f3e9e91104074fb6cdd575.pdf
6.22029353691e-06,7.9101849174701915,31.263671875,0.0,1.0,086e8016aee1fc4e5bd47503cbf33328.pdf
3.72915449529e-06,13.898525093967883,40.51123046875,0.0,1.0,4443af1116ccc197989be849d9f41aec.pdf
1.41144294428e-05,1.2026136889456958,37.953125,0.0,0.0,d38e83c4c1e60f2986168ba962cd9e70.pdf
4.5450466737e-06,8.706647995617113,18.02099609375,0.0,1.0,0f6b08591d82390c4ad1a590266f92bb.pdf
0.0,0,473.564453125,0.0,0.0,91a3feb2d3c3925df18ad68d1e350f08.pdf
7.55051614872e-06,0.7662175258353203,55.933314732142854,0.0,0.0,baecd559707891d6cef6065647431638.pdf
4.82480622384e-06,8.096481708655357,8.751546223958334,0.0,1.0,fa4df103505f812ee41b0a6bca445e10.pdf
6.81256968554e-36,0.14803293343159032,106.822265625,0.0,0.0,21194a68ec4a082c89138f1bb8647002.pdf
1.01562055913e-05,3.4519225081418674,1.8743896484375,0.0,0.0,44e4d700f7c2b09ce30fe094c6f92f3f.pdf
3.26875979718e-09,0.4504193522885395,100.61118861607143,0.0,0.0,dc7bca0b5b2cd20933c0ed1d1ec9a128.pdf
6.00245945097e-06,6.756256008615371,36.4697265625,0.0,1.0,7e44161aadbbe6caff3c6247dc5e61e3.pdf
1.78703501362e-05,1.8399865993019924,27.809605189732142,0.0,0.0,6b4a3a4cdf9fb8cee7c6a24b2ec70c1c.pdf
1.44706252335e-05,1.2797694239634767,38.21923828125,0.0,0.0,9cc39317e6a4ed7a8ba47ad5fbeaaba2.pdf
