file_size,page_rot,count_pages,count_outline_items,page_size_x,page_size_y,count_fonts,count_font_colors,count_font_families,max_font_size,min_font_size,main_font_size,perc_main_font_word,copyright_symbol,mean_words_pp,mean_lines_pp,mean_words_per_line,mean_bold_words_pp,mean_annotations_pp,image_error,mean_image_space_pp,mean_images_pp,max_image_page_ratio,mean_free_space_pp,mean_textboxes_pp,mean_lines_per_textbox,mean_blockstyles_pp,mean_lines_per_blockstyle,modal_textbox_columns_pp,perc_modal_textbox_columns_pp,modal_blockstyle_columns_pp,perc_modal_blockstyle_columns_pp,mean_textbox_space_pp,mean_blockstyle_space_pp,modal_right,perc_modal_right,modal_left,perc_modal_left,max_right,max_left,min_left
1573645.4246465724,12.723392904774606,14.369431848492932,3.089890637503334,635.0813801013593,758.1255326753724,13.754067751400374,2.57268604961323,1.0256068284875968,30.45905574819952,9.641771138970393,14.891704454521205,0.5663000629582905,0.09949319818618298,181.11510612737706,39.16325151049225,4.128037035496846,10.975122985449334,0.5253366310865873,0.0,0.23017013869944727,10.701710176442589,0.3339688187907049,0.5189714032707242,20.14312615676271,1.513102898457248,1.1503304777436905,3.5132158156910154,1.0709522539343825,0.7187309017271468,0.429714590557482,0.4564213807818688,201026.64595884102,66598.5402848096,406.7898106161643,0.1451831872913647,138.85116030941583,0.3519145446606041,776.3083488930381,636.9543878367565,69.21125633502267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6902340304633965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-896.0,0.0,0.0,0.0,0.0,0.0,-905.0
47202218.0,270.0,2064.0,2932.0,3840.0,3571.92,719.0,154.0,4.0,603.0,46.0,63.0,1.0,1.0,1366.3333333333333,1380.923076923077,30.0,496.5,184.92307692307693,0.0,4.67994325217111,9098.0,11.37892877739331,1.1680951836610274,471.53846153846155,53.0,17.0,34.0,10.0,1.0,13.0,1.0,9012330.0,2459704.0,3086.0,1.0,3933.0,1.0,37724.0,4363.0,1110.0
